UserLoginId,score,Score_Bucket
100791,0.216419,0.20-0.40 Low
100539,0.215779,0.20-0.40 Low
101409,0.215696,0.20-0.40 Low
100339,0.215575,0.20-0.40 Low
100433,0.215521,0.20-0.40 Low
101208,0.215384,0.20-0.40 Low
100181,0.21504,0.20-0.40 Low
100171,0.21452,0.20-0.40 Low
101022,0.214491,0.20-0.40 Low
101463,0.214448,0.20-0.40 Low
100429,0.214214,0.20-0.40 Low
100044,0.21412,0.20-0.40 Low
101477,0.214084,0.20-0.40 Low
100667,0.213964,0.20-0.40 Low
100066,0.213778,0.20-0.40 Low
101131,0.213658,0.20-0.40 Low
101123,0.213446,0.20-0.40 Low
100341,0.21333,0.20-0.40 Low
100437,0.213082,0.20-0.40 Low
100488,0.212823,0.20-0.40 Low
100931,0.212796,0.20-0.40 Low
101329,0.212791,0.20-0.40 Low
100403,0.212728,0.20-0.40 Low
100914,0.212344,0.20-0.40 Low
101200,0.212312,0.20-0.40 Low
100752,0.212262,0.20-0.40 Low
101362,0.212071,0.20-0.40 Low
101315,0.211821,0.20-0.40 Low
100230,0.211704,0.20-0.40 Low
100600,0.21161,0.20-0.40 Low
100566,0.211561,0.20-0.40 Low
100800,0.210762,0.20-0.40 Low
100239,0.210695,0.20-0.40 Low
100534,0.210673,0.20-0.40 Low
100094,0.210618,0.20-0.40 Low
100228,0.210446,0.20-0.40 Low
101154,0.210285,0.20-0.40 Low
100343,0.20995,0.20-0.40 Low
100801,0.209912,0.20-0.40 Low
101256,0.209904,0.20-0.40 Low
100198,0.209748,0.20-0.40 Low
100229,0.209492,0.20-0.40 Low
100112,0.209227,0.20-0.40 Low
101087,0.208983,0.20-0.40 Low
100272,0.20827,0.20-0.40 Low
100583,0.20826,0.20-0.40 Low
101459,0.208125,0.20-0.40 Low
100257,0.207794,0.20-0.40 Low
100451,0.207757,0.20-0.40 Low
100580,0.207343,0.20-0.40 Low
100494,0.207328,0.20-0.40 Low
100598,0.207299,0.20-0.40 Low
100005,0.206937,0.20-0.40 Low
100342,0.206918,0.20-0.40 Low
100513,0.206673,0.20-0.40 Low
101453,0.206425,0.20-0.40 Low
101384,0.206344,0.20-0.40 Low
101303,0.20632,0.20-0.40 Low
100935,0.205993,0.20-0.40 Low
100542,0.205888,0.20-0.40 Low
100998,0.20579,0.20-0.40 Low
100276,0.205558,0.20-0.40 Low
101138,0.204916,0.20-0.40 Low
100141,0.204307,0.20-0.40 Low
100558,0.204013,0.20-0.40 Low
100098,0.203813,0.20-0.40 Low
100672,0.203629,0.20-0.40 Low
100989,0.203411,0.20-0.40 Low
100072,0.203281,0.20-0.40 Low
100240,0.203261,0.20-0.40 Low
101082,0.203124,0.20-0.40 Low
100564,0.203043,0.20-0.40 Low
100367,0.202594,0.20-0.40 Low
101107,0.202503,0.20-0.40 Low
101166,0.202401,0.20-0.40 Low
101190,0.202282,0.20-0.40 Low
100301,0.200773,0.20-0.40 Low
100587,0.200759,0.20-0.40 Low
100227,0.200095,0.20-0.40 Low
100541,0.200053,0.20-0.40 Low
100817,0.199989,0.00-0.20 Very Low
100548,0.19976,0.00-0.20 Very Low
101132,0.199604,0.00-0.20 Very Low
100524,0.199527,0.00-0.20 Very Low
101344,0.19917,0.00-0.20 Very Low
101405,0.199046,0.00-0.20 Very Low
100581,0.198977,0.00-0.20 Very Low
101490,0.198801,0.00-0.20 Very Low
100360,0.198733,0.00-0.20 Very Low
100788,0.198294,0.00-0.20 Very Low
101327,0.198258,0.00-0.20 Very Low
100948,0.197836,0.00-0.20 Very Low
101064,0.197803,0.00-0.20 Very Low
101159,0.19768,0.00-0.20 Very Low
100252,0.197616,0.00-0.20 Very Low
100352,0.197589,0.00-0.20 Very Low
101351,0.197585,0.00-0.20 Very Low
100480,0.197552,0.00-0.20 Very Low
101475,0.197538,0.00-0.20 Very Low
101164,0.197278,0.00-0.20 Very Low
100831,0.196673,0.00-0.20 Very Low
100739,0.196498,0.00-0.20 Very Low
100199,0.19643,0.00-0.20 Very Low
100976,0.195568,0.00-0.20 Very Low
101237,0.195414,0.00-0.20 Very Low
100354,0.195358,0.00-0.20 Very Low
100517,0.194754,0.00-0.20 Very Low
100923,0.194296,0.00-0.20 Very Low
100774,0.194117,0.00-0.20 Very Low
100567,0.194082,0.00-0.20 Very Low
100612,0.193994,0.00-0.20 Very Low
100215,0.193926,0.00-0.20 Very Low
100117,0.193783,0.00-0.20 Very Low
100030,0.193515,0.00-0.20 Very Low
100787,0.193322,0.00-0.20 Very Low
100694,0.193302,0.00-0.20 Very Low
101491,0.193266,0.00-0.20 Very Low
100348,0.193021,0.00-0.20 Very Low
100389,0.192671,0.00-0.20 Very Low
100764,0.192556,0.00-0.20 Very Low
100346,0.192546,0.00-0.20 Very Low
100282,0.192463,0.00-0.20 Very Low
100337,0.192353,0.00-0.20 Very Low
101294,0.192317,0.00-0.20 Very Low
100128,0.192224,0.00-0.20 Very Low
100412,0.191931,0.00-0.20 Very Low
100452,0.191788,0.00-0.20 Very Low
100798,0.191662,0.00-0.20 Very Low
100723,0.191521,0.00-0.20 Very Low
101042,0.191436,0.00-0.20 Very Low
100021,0.191341,0.00-0.20 Very Low
101304,0.191272,0.00-0.20 Very Low
101137,0.19115,0.00-0.20 Very Low
101411,0.191136,0.00-0.20 Very Low
100313,0.190794,0.00-0.20 Very Low
100004,0.190774,0.00-0.20 Very Low
100238,0.190692,0.00-0.20 Very Low
100848,0.190587,0.00-0.20 Very Low
101212,0.190537,0.00-0.20 Very Low
100353,0.190455,0.00-0.20 Very Low
101115,0.190442,0.00-0.20 Very Low
100775,0.190382,0.00-0.20 Very Low
101419,0.190325,0.00-0.20 Very Low
101037,0.190098,0.00-0.20 Very Low
100340,0.189955,0.00-0.20 Very Low
100006,0.18968,0.00-0.20 Very Low
101378,0.189619,0.00-0.20 Very Low
100421,0.189536,0.00-0.20 Very Low
100684,0.189435,0.00-0.20 Very Low
100664,0.1892,0.00-0.20 Very Low
100225,0.189185,0.00-0.20 Very Low
101467,0.189034,0.00-0.20 Very Low
100510,0.188999,0.00-0.20 Very Low
100064,0.188972,0.00-0.20 Very Low
101001,0.188785,0.00-0.20 Very Low
100776,0.188773,0.00-0.20 Very Low
100945,0.188692,0.00-0.20 Very Low
101175,0.188286,0.00-0.20 Very Low
100320,0.188108,0.00-0.20 Very Low
100858,0.187864,0.00-0.20 Very Low
100136,0.187849,0.00-0.20 Very Low
101214,0.187839,0.00-0.20 Very Low
100850,0.187586,0.00-0.20 Very Low
100049,0.187434,0.00-0.20 Very Low
100039,0.187296,0.00-0.20 Very Low
101090,0.187265,0.00-0.20 Very Low
101119,0.187144,0.00-0.20 Very Low
101468,0.186583,0.00-0.20 Very Low
100200,0.186567,0.00-0.20 Very Low
100545,0.186461,0.00-0.20 Very Low
101451,0.186065,0.00-0.20 Very Low
101058,0.185853,0.00-0.20 Very Low
100722,0.185841,0.00-0.20 Very Low
100387,0.18583,0.00-0.20 Very Low
100613,0.185649,0.00-0.20 Very Low
101224,0.185583,0.00-0.20 Very Low
101402,0.185262,0.00-0.20 Very Low
100828,0.185159,0.00-0.20 Very Low
100837,0.185008,0.00-0.20 Very Low
100254,0.184523,0.00-0.20 Very Low
100032,0.184277,0.00-0.20 Very Low
100660,0.183956,0.00-0.20 Very Low
100378,0.183721,0.00-0.20 Very Low
100985,0.183489,0.00-0.20 Very Low
100226,0.183413,0.00-0.20 Very Low
100515,0.183188,0.00-0.20 Very Low
101136,0.183045,0.00-0.20 Very Low
100703,0.182551,0.00-0.20 Very Low
100819,0.182544,0.00-0.20 Very Low
100299,0.182299,0.00-0.20 Very Low
100597,0.18224,0.00-0.20 Very Low
100894,0.18207,0.00-0.20 Very Low
101000,0.182015,0.00-0.20 Very Low
100258,0.18163,0.00-0.20 Very Low
101483,0.181567,0.00-0.20 Very Low
101290,0.181525,0.00-0.20 Very Low
101272,0.181102,0.00-0.20 Very Low
100245,0.18097,0.00-0.20 Very Low
100991,0.180904,0.00-0.20 Very Low
100038,0.180892,0.00-0.20 Very Low
100034,0.180855,0.00-0.20 Very Low
100486,0.180732,0.00-0.20 Very Low
100621,0.180649,0.00-0.20 Very Low
101253,0.180529,0.00-0.20 Very Low
101205,0.180434,0.00-0.20 Very Low
100941,0.180254,0.00-0.20 Very Low
100910,0.179903,0.00-0.20 Very Low
100901,0.179817,0.00-0.20 Very Low
100960,0.179641,0.00-0.20 Very Low
100820,0.179638,0.00-0.20 Very Low
101081,0.179616,0.00-0.20 Very Low
100345,0.179512,0.00-0.20 Very Low
100596,0.179259,0.00-0.20 Very Low
101005,0.178783,0.00-0.20 Very Low
100530,0.178424,0.00-0.20 Very Low
101023,0.17837,0.00-0.20 Very Low
101113,0.178162,0.00-0.20 Very Low
100259,0.177847,0.00-0.20 Very Low
101447,0.177518,0.00-0.20 Very Low
101264,0.17727,0.00-0.20 Very Low
101391,0.176687,0.00-0.20 Very Low
100693,0.176512,0.00-0.20 Very Low
101335,0.176219,0.00-0.20 Very Low
100729,0.176169,0.00-0.20 Very Low
101169,0.176051,0.00-0.20 Very Low
100790,0.175728,0.00-0.20 Very Low
100422,0.175576,0.00-0.20 Very Low
101050,0.175421,0.00-0.20 Very Low
101473,0.175355,0.00-0.20 Very Low
100469,0.175241,0.00-0.20 Very Low
100440,0.174996,0.00-0.20 Very Low
100485,0.174429,0.00-0.20 Very Low
101100,0.174381,0.00-0.20 Very Low
100821,0.174259,0.00-0.20 Very Low
100773,0.174168,0.00-0.20 Very Low
100165,0.173889,0.00-0.20 Very Low
100502,0.173865,0.00-0.20 Very Low
101309,0.173787,0.00-0.20 Very Low
101098,0.173477,0.00-0.20 Very Low
100835,0.173139,0.00-0.20 Very Low
100036,0.172775,0.00-0.20 Very Low
100211,0.172558,0.00-0.20 Very Low
100599,0.172051,0.00-0.20 Very Low
100151,0.171943,0.00-0.20 Very Low
100876,0.171674,0.00-0.20 Very Low
100919,0.171546,0.00-0.20 Very Low
101260,0.171469,0.00-0.20 Very Low
100177,0.171469,0.00-0.20 Very Low
101410,0.171319,0.00-0.20 Very Low
101323,0.171245,0.00-0.20 Very Low
101330,0.171152,0.00-0.20 Very Low
100749,0.170838,0.00-0.20 Very Low
101364,0.170308,0.00-0.20 Very Low
100911,0.170279,0.00-0.20 Very Low
101414,0.170096,0.00-0.20 Very Low
100529,0.170058,0.00-0.20 Very Low
101284,0.169674,0.00-0.20 Very Low
101173,0.169467,0.00-0.20 Very Low
101357,0.169223,0.00-0.20 Very Low
100029,0.168903,0.00-0.20 Very Low
100897,0.168864,0.00-0.20 Very Low
100727,0.16881,0.00-0.20 Very Low
100913,0.168619,0.00-0.20 Very Low
100458,0.168562,0.00-0.20 Very Low
100590,0.168557,0.00-0.20 Very Low
100735,0.168507,0.00-0.20 Very Low
101030,0.168485,0.00-0.20 Very Low
100241,0.168444,0.00-0.20 Very Low
100362,0.168332,0.00-0.20 Very Low
100209,0.168224,0.00-0.20 Very Low
100720,0.168028,0.00-0.20 Very Low
101412,0.167808,0.00-0.20 Very Low
100834,0.167516,0.00-0.20 Very Low
100018,0.167283,0.00-0.20 Very Low
100753,0.167211,0.00-0.20 Very Low
100699,0.167019,0.00-0.20 Very Low
100674,0.16683,0.00-0.20 Very Low
100170,0.166775,0.00-0.20 Very Low
101093,0.166421,0.00-0.20 Very Low
100685,0.166141,0.00-0.20 Very Low
100625,0.166091,0.00-0.20 Very Low
100149,0.166084,0.00-0.20 Very Low
100260,0.166057,0.00-0.20 Very Low
100379,0.166029,0.00-0.20 Very Low
100509,0.165811,0.00-0.20 Very Low
100120,0.165468,0.00-0.20 Very Low
100700,0.165342,0.00-0.20 Very Low
101392,0.16518,0.00-0.20 Very Low
100818,0.165168,0.00-0.20 Very Low
100518,0.165105,0.00-0.20 Very Low
100701,0.164988,0.00-0.20 Very Low
100855,0.164712,0.00-0.20 Very Low
100682,0.164665,0.00-0.20 Very Low
100716,0.164645,0.00-0.20 Very Low
100984,0.164606,0.00-0.20 Very Low
100322,0.164504,0.00-0.20 Very Low
100195,0.164383,0.00-0.20 Very Low
100012,0.164192,0.00-0.20 Very Low
101027,0.163997,0.00-0.20 Very Low
101186,0.163769,0.00-0.20 Very Low
100408,0.163631,0.00-0.20 Very Low
101338,0.16346,0.00-0.20 Very Low
101206,0.163042,0.00-0.20 Very Low
101464,0.162761,0.00-0.20 Very Low
100281,0.162688,0.00-0.20 Very Low
100219,0.162376,0.00-0.20 Very Low
100844,0.162321,0.00-0.20 Very Low
100528,0.162211,0.00-0.20 Very Low
101291,0.162096,0.00-0.20 Very Low
100474,0.161833,0.00-0.20 Very Low
100862,0.161432,0.00-0.20 Very Low
100909,0.161188,0.00-0.20 Very Low
101021,0.16056,0.00-0.20 Very Low
101436,0.160387,0.00-0.20 Very Low
101234,0.160305,0.00-0.20 Very Low
101122,0.160239,0.00-0.20 Very Low
100908,0.160232,0.00-0.20 Very Low
100223,0.160169,0.00-0.20 Very Low
101054,0.160002,0.00-0.20 Very Low
100336,0.159858,0.00-0.20 Very Low
100068,0.159763,0.00-0.20 Very Low
100447,0.159623,0.00-0.20 Very Low
101488,0.159595,0.00-0.20 Very Low
100829,0.159394,0.00-0.20 Very Low
101127,0.15919,0.00-0.20 Very Low
101219,0.159137,0.00-0.20 Very Low
100503,0.15902,0.00-0.20 Very Low
101385,0.15874,0.00-0.20 Very Low
100243,0.158457,0.00-0.20 Very Low
101465,0.158443,0.00-0.20 Very Low
100639,0.158361,0.00-0.20 Very Low
101141,0.15822,0.00-0.20 Very Low
100296,0.158088,0.00-0.20 Very Low
101480,0.157942,0.00-0.20 Very Low
101060,0.157801,0.00-0.20 Very Low
101247,0.157705,0.00-0.20 Very Low
101035,0.157486,0.00-0.20 Very Low
101395,0.157399,0.00-0.20 Very Low
101492,0.157371,0.00-0.20 Very Low
100750,0.157288,0.00-0.20 Very Low
100081,0.157221,0.00-0.20 Very Low
100108,0.157106,0.00-0.20 Very Low
100154,0.156839,0.00-0.20 Very Low
100870,0.156466,0.00-0.20 Very Low
100190,0.156433,0.00-0.20 Very Low
100327,0.156282,0.00-0.20 Very Low
100096,0.15609,0.00-0.20 Very Low
100002,0.156077,0.00-0.20 Very Low
100990,0.155754,0.00-0.20 Very Low
100210,0.155566,0.00-0.20 Very Low
101084,0.155557,0.00-0.20 Very Low
100286,0.155142,0.00-0.20 Very Low
100652,0.155018,0.00-0.20 Very Low
100999,0.15452,0.00-0.20 Very Low
100852,0.154512,0.00-0.20 Very Low
101048,0.154291,0.00-0.20 Very Low
100586,0.15424,0.00-0.20 Very Low
100471,0.154138,0.00-0.20 Very Low
101381,0.153953,0.00-0.20 Very Low
101176,0.153709,0.00-0.20 Very Low
100102,0.153329,0.00-0.20 Very Low
101118,0.153247,0.00-0.20 Very Low
100512,0.153175,0.00-0.20 Very Low
101259,0.15284,0.00-0.20 Very Low
101012,0.152731,0.00-0.20 Very Low
100385,0.152682,0.00-0.20 Very Low
100473,0.152505,0.00-0.20 Very Low
100287,0.152227,0.00-0.20 Very Low
100334,0.152179,0.00-0.20 Very Low
100695,0.151989,0.00-0.20 Very Low
100748,0.151844,0.00-0.20 Very Low
100432,0.151683,0.00-0.20 Very Low
101274,0.151545,0.00-0.20 Very Low
100438,0.151346,0.00-0.20 Very Low
100100,0.151298,0.00-0.20 Very Low
100208,0.151217,0.00-0.20 Very Low
100629,0.151023,0.00-0.20 Very Low
100435,0.150793,0.00-0.20 Very Low
101269,0.150789,0.00-0.20 Very Low
100321,0.15067,0.00-0.20 Very Low
100504,0.150501,0.00-0.20 Very Low
100614,0.150207,0.00-0.20 Very Low
100265,0.149504,0.00-0.20 Very Low
100857,0.149221,0.00-0.20 Very Low
101302,0.149134,0.00-0.20 Very Low
100019,0.148843,0.00-0.20 Very Low
101225,0.148732,0.00-0.20 Very Low
101288,0.148615,0.00-0.20 Very Low
100087,0.148489,0.00-0.20 Very Low
100983,0.148478,0.00-0.20 Very Low
100426,0.14838,0.00-0.20 Very Low
100864,0.148178,0.00-0.20 Very Low
100148,0.148079,0.00-0.20 Very Low
101427,0.14798,0.00-0.20 Very Low
100059,0.147881,0.00-0.20 Very Low
100654,0.147837,0.00-0.20 Very Low
100846,0.147804,0.00-0.20 Very Low
100462,0.147732,0.00-0.20 Very Low
101078,0.147721,0.00-0.20 Very Low
101441,0.147721,0.00-0.20 Very Low
100311,0.147672,0.00-0.20 Very Low
100194,0.147391,0.00-0.20 Very Low
100309,0.14735,0.00-0.20 Very Low
100323,0.147111,0.00-0.20 Very Low
100304,0.146427,0.00-0.20 Very Low
101333,0.146087,0.00-0.20 Very Low
100370,0.145714,0.00-0.20 Very Low
100601,0.145559,0.00-0.20 Very Low
100661,0.145554,0.00-0.20 Very Low
100187,0.145437,0.00-0.20 Very Low
100217,0.145421,0.00-0.20 Very Low
101069,0.145372,0.00-0.20 Very Low
100572,0.145299,0.00-0.20 Very Low
100205,0.14528,0.00-0.20 Very Low
100220,0.145092,0.00-0.20 Very Low
100725,0.144998,0.00-0.20 Very Low
100724,0.144924,0.00-0.20 Very Low
101242,0.144822,0.00-0.20 Very Low
101308,0.144817,0.00-0.20 Very Low
101311,0.144794,0.00-0.20 Very Low
100150,0.144484,0.00-0.20 Very Low
101425,0.144292,0.00-0.20 Very Low
101101,0.144104,0.00-0.20 Very Low
100020,0.143986,0.00-0.20 Very Low
100316,0.143869,0.00-0.20 Very Low
100756,0.143782,0.00-0.20 Very Low
100054,0.143319,0.00-0.20 Very Low
101432,0.14318,0.00-0.20 Very Low
100939,0.14276,0.00-0.20 Very Low
100648,0.142628,0.00-0.20 Very Low
100411,0.142285,0.00-0.20 Very Low
100958,0.142218,0.00-0.20 Very Low
100137,0.141975,0.00-0.20 Very Low
100905,0.141912,0.00-0.20 Very Low
100591,0.141894,0.00-0.20 Very Low
101369,0.141717,0.00-0.20 Very Low
101199,0.1416,0.00-0.20 Very Low
100669,0.141117,0.00-0.20 Very Low
101025,0.14106,0.00-0.20 Very Low
100461,0.140805,0.00-0.20 Very Low
100782,0.140525,0.00-0.20 Very Low
100706,0.140247,0.00-0.20 Very Low
101062,0.14024,0.00-0.20 Very Low
101486,0.14001,0.00-0.20 Very Low
101192,0.14,0.00-0.20 Very Low
101117,0.139898,0.00-0.20 Very Low
101210,0.139756,0.00-0.20 Very Low
100807,0.139607,0.00-0.20 Very Low
101153,0.139222,0.00-0.20 Very Low
101252,0.13889,0.00-0.20 Very Low
100785,0.138784,0.00-0.20 Very Low
100646,0.138633,0.00-0.20 Very Low
100288,0.138452,0.00-0.20 Very Low
100328,0.13822,0.00-0.20 Very Low
100202,0.138194,0.00-0.20 Very Low
101149,0.137958,0.00-0.20 Very Low
100521,0.137957,0.00-0.20 Very Low
100423,0.137925,0.00-0.20 Very Low
100883,0.137876,0.00-0.20 Very Low
100804,0.13787,0.00-0.20 Very Low
100280,0.13786,0.00-0.20 Very Low
100016,0.137704,0.00-0.20 Very Low
101424,0.1377,0.00-0.20 Very Low
101010,0.137521,0.00-0.20 Very Low
100697,0.137402,0.00-0.20 Very Low
101265,0.137119,0.00-0.20 Very Low
100884,0.137052,0.00-0.20 Very Low
100042,0.136979,0.00-0.20 Very Low
100078,0.136967,0.00-0.20 Very Low
100402,0.136948,0.00-0.20 Very Low
101007,0.136861,0.00-0.20 Very Low
101332,0.136832,0.00-0.20 Very Low
100906,0.136646,0.00-0.20 Very Low
101172,0.13637,0.00-0.20 Very Low
100869,0.136345,0.00-0.20 Very Low
101239,0.136122,0.00-0.20 Very Low
101185,0.135864,0.00-0.20 Very Low
101462,0.135825,0.00-0.20 Very Low
101471,0.135418,0.00-0.20 Very Low
100571,0.135382,0.00-0.20 Very Low
100246,0.1349,0.00-0.20 Very Low
101443,0.134815,0.00-0.20 Very Low
101222,0.134549,0.00-0.20 Very Low
100496,0.134496,0.00-0.20 Very Low
100144,0.134435,0.00-0.20 Very Low
100427,0.134267,0.00-0.20 Very Low
100331,0.134257,0.00-0.20 Very Low
100872,0.133952,0.00-0.20 Very Low
100592,0.133805,0.00-0.20 Very Low
100027,0.133499,0.00-0.20 Very Low
101128,0.133309,0.00-0.20 Very Low
100656,0.133216,0.00-0.20 Very Low
100532,0.132988,0.00-0.20 Very Low
100917,0.132931,0.00-0.20 Very Low
100450,0.132915,0.00-0.20 Very Low
101476,0.132743,0.00-0.20 Very Low
100579,0.132537,0.00-0.20 Very Low
100179,0.132418,0.00-0.20 Very Low
101446,0.132269,0.00-0.20 Very Low
101213,0.131971,0.00-0.20 Very Low
100830,0.13186,0.00-0.20 Very Low
100454,0.131499,0.00-0.20 Very Low
100500,0.131025,0.00-0.20 Very Low
101271,0.131002,0.00-0.20 Very Low
100562,0.130896,0.00-0.20 Very Low
100439,0.130818,0.00-0.20 Very Low
100172,0.130786,0.00-0.20 Very Low
100559,0.129795,0.00-0.20 Very Low
101345,0.129668,0.00-0.20 Very Low
100247,0.129174,0.00-0.20 Very Low
100658,0.129123,0.00-0.20 Very Low
101401,0.128986,0.00-0.20 Very Low
100478,0.128164,0.00-0.20 Very Low
101108,0.127924,0.00-0.20 Very Low
100305,0.127723,0.00-0.20 Very Low
101104,0.12765,0.00-0.20 Very Low
100926,0.127629,0.00-0.20 Very Low
100924,0.127353,0.00-0.20 Very Low
100300,0.12693,0.00-0.20 Very Low
101258,0.126898,0.00-0.20 Very Low
100443,0.126685,0.00-0.20 Very Low
100314,0.126405,0.00-0.20 Very Low
101211,0.126291,0.00-0.20 Very Low
100836,0.125947,0.00-0.20 Very Low
100645,0.125919,0.00-0.20 Very Low
100121,0.125803,0.00-0.20 Very Low
100139,0.125716,0.00-0.20 Very Low
101059,0.12556,0.00-0.20 Very Low
101097,0.125529,0.00-0.20 Very Low
100453,0.125384,0.00-0.20 Very Low
100573,0.125332,0.00-0.20 Very Low
101044,0.125096,0.00-0.20 Very Low
100097,0.124898,0.00-0.20 Very Low
100589,0.124873,0.00-0.20 Very Low
100927,0.124831,0.00-0.20 Very Low
101285,0.124814,0.00-0.20 Very Low
100576,0.124645,0.00-0.20 Very Low
101257,0.124599,0.00-0.20 Very Low
101178,0.124588,0.00-0.20 Very Low
100585,0.124457,0.00-0.20 Very Low
100221,0.124442,0.00-0.20 Very Low
100075,0.124355,0.00-0.20 Very Low
100879,0.124302,0.00-0.20 Very Low
100651,0.124085,0.00-0.20 Very Low
101456,0.123898,0.00-0.20 Very Low
100082,0.123608,0.00-0.20 Very Low
100273,0.123543,0.00-0.20 Very Low
100023,0.123526,0.00-0.20 Very Low
101055,0.123434,0.00-0.20 Very Low
100974,0.12322,0.00-0.20 Very Low
100176,0.123216,0.00-0.20 Very Low
100091,0.123196,0.00-0.20 Very Low
100307,0.122981,0.00-0.20 Very Low
100874,0.12286,0.00-0.20 Very Low
100544,0.122843,0.00-0.20 Very Low
101292,0.122823,0.00-0.20 Very Low
100060,0.122739,0.00-0.20 Very Low
100932,0.122245,0.00-0.20 Very Low
100110,0.122205,0.00-0.20 Very Low
100841,0.122195,0.00-0.20 Very Low
101337,0.121772,0.00-0.20 Very Low
101455,0.121627,0.00-0.20 Very Low
100116,0.121554,0.00-0.20 Very Low
100315,0.121081,0.00-0.20 Very Low
100058,0.120612,0.00-0.20 Very Low
100253,0.120552,0.00-0.20 Very Low
101397,0.120286,0.00-0.20 Very Low
101474,0.120181,0.00-0.20 Very Low
101049,0.120132,0.00-0.20 Very Low
100456,0.120069,0.00-0.20 Very Low
100881,0.120016,0.00-0.20 Very Low
100949,0.119999,0.00-0.20 Very Low
100951,0.11943,0.00-0.20 Very Low
101067,0.119218,0.00-0.20 Very Low
100740,0.119202,0.00-0.20 Very Low
100997,0.118943,0.00-0.20 Very Low
100840,0.11889,0.00-0.20 Very Low
100943,0.118855,0.00-0.20 Very Low
101031,0.118605,0.00-0.20 Very Low
101413,0.118454,0.00-0.20 Very Low
100489,0.118308,0.00-0.20 Very Low
101268,0.117818,0.00-0.20 Very Low
101163,0.11763,0.00-0.20 Very Low
100109,0.117574,0.00-0.20 Very Low
100761,0.117558,0.00-0.20 Very Low
100008,0.117148,0.00-0.20 Very Low
101342,0.117147,0.00-0.20 Very Low
100710,0.116859,0.00-0.20 Very Low
100607,0.116798,0.00-0.20 Very Low
101387,0.116151,0.00-0.20 Very Low
101273,0.115977,0.00-0.20 Very Low
100501,0.11551,0.00-0.20 Very Low
100889,0.115378,0.00-0.20 Very Low
101438,0.11523,0.00-0.20 Very Low
101365,0.115184,0.00-0.20 Very Low
100995,0.1151,0.00-0.20 Very Low
100759,0.114861,0.00-0.20 Very Low
101289,0.114743,0.00-0.20 Very Low
100424,0.114618,0.00-0.20 Very Low
101484,0.114175,0.00-0.20 Very Low
100867,0.113962,0.00-0.20 Very Low
101393,0.113607,0.00-0.20 Very Low
101295,0.113574,0.00-0.20 Very Low
100368,0.113243,0.00-0.20 Very Low
101293,0.113124,0.00-0.20 Very Low
100291,0.11285,0.00-0.20 Very Low
100114,0.112671,0.00-0.20 Very Low
100824,0.112619,0.00-0.20 Very Low
101430,0.112248,0.00-0.20 Very Low
101469,0.112205,0.00-0.20 Very Low
100611,0.112161,0.00-0.20 Very Low
100278,0.11183,0.00-0.20 Very Low
101310,0.111665,0.00-0.20 Very Low
101376,0.111141,0.00-0.20 Very Low
100477,0.110704,0.00-0.20 Very Low
101016,0.110656,0.00-0.20 Very Low
101162,0.110396,0.00-0.20 Very Low
100730,0.110233,0.00-0.20 Very Low
100633,0.110146,0.00-0.20 Very Low
100263,0.109874,0.00-0.20 Very Low
100386,0.109823,0.00-0.20 Very Low
100662,0.109808,0.00-0.20 Very Low
100786,0.109731,0.00-0.20 Very Low
100623,0.109699,0.00-0.20 Very Low
100954,0.109391,0.00-0.20 Very Low
100902,0.109369,0.00-0.20 Very Low
100409,0.109273,0.00-0.20 Very Low
100441,0.109026,0.00-0.20 Very Low
101088,0.108999,0.00-0.20 Very Low
100915,0.108886,0.00-0.20 Very Low
100214,0.108626,0.00-0.20 Very Low
100640,0.108356,0.00-0.20 Very Low
100357,0.108307,0.00-0.20 Very Low
100665,0.108142,0.00-0.20 Very Low
100085,0.108125,0.00-0.20 Very Low
100584,0.108109,0.00-0.20 Very Low
100330,0.108054,0.00-0.20 Very Low
100234,0.107989,0.00-0.20 Very Low
100358,0.107904,0.00-0.20 Very Low
101417,0.107859,0.00-0.20 Very Low
100655,0.107645,0.00-0.20 Very Low
101168,0.107373,0.00-0.20 Very Low
100944,0.107261,0.00-0.20 Very Low
100609,0.10692,0.00-0.20 Very Low
100222,0.106772,0.00-0.20 Very Low
100284,0.106514,0.00-0.20 Very Low
100093,0.106413,0.00-0.20 Very Low
100717,0.106145,0.00-0.20 Very Low
100520,0.106071,0.00-0.20 Very Low
101235,0.105986,0.00-0.20 Very Low
100045,0.105901,0.00-0.20 Very Low
101043,0.10576,0.00-0.20 Very Low
100888,0.105485,0.00-0.20 Very Low
100335,0.105371,0.00-0.20 Very Low
101124,0.105279,0.00-0.20 Very Low
101422,0.105176,0.00-0.20 Very Low
100606,0.105137,0.00-0.20 Very Low
100714,0.105033,0.00-0.20 Very Low
100719,0.104382,0.00-0.20 Very Low
100505,0.104177,0.00-0.20 Very Low
100495,0.104083,0.00-0.20 Very Low
101423,0.103959,0.00-0.20 Very Low
100704,0.103758,0.00-0.20 Very Low
100747,0.103712,0.00-0.20 Very Low
100680,0.103445,0.00-0.20 Very Low
100410,0.10338,0.00-0.20 Very Low
100099,0.103258,0.00-0.20 Very Low
100934,0.103251,0.00-0.20 Very Low
101374,0.103213,0.00-0.20 Very Low
100758,0.103149,0.00-0.20 Very Low
101079,0.103113,0.00-0.20 Very Low
100351,0.102735,0.00-0.20 Very Low
100556,0.102101,0.00-0.20 Very Low
