UserLoginId,SignupDay,SignupTime,DeviceType,IsFreeConsultationTaken,CountryId,Gender,Age,City,State,HasTakenChatConsultation,HasTakenCallConsultation,HasTakenOtherConsultation,HasRated,HasReviewed,HadPositiveInteraction,HadNegativeInteraction,HasUsedGift,app_version,device_manufacturer,device_name,isp,language,os_name,os_version,platform,store,lifetime_session_count,session_count,time_spent,Acquisition Source,Campaign,Campaign Adgroup,Campaign Group,HasRecharged
101547,Sun,11,Android,0,1,Male,27.0,Pune,Karnataka,0,0,1,0,0,0,0,0,2.1,Vivo,Nord,Jio,Bengali,Android,14,app,play_store,4,2,368.7,referral,activation,ag1,crm,0
101548,Fri,3,iOS,0,1,Female,41.0,Delhi,Maharashtra,0,1,0,0,0,0,0,0,1.1,Xiaomi,A12,Other,Marathi,iOS,13,app,app_store,7,3,455.6,influencer,activation,ag3,none,1
101549,Sat,22,Android,0,2,Female,30.0,Indore,MP,0,0,0,0,0,0,0,1,2.0,Oppo,Nord,BSNL,Bengali,iOS,13,app,play_store,12,5,391.3,google,brand,ag1,crm,0
101550,Mon,5,Android,1,1,Male,22.0,Pune,Maharashtra,0,0,0,1,0,0,0,0,1.0,OnePlus,Note 10,BSNL,English,Android,13,app,app_store,6,0,379.2,organic,activation,ag2,crm,1
101551,Sun,9,Android,0,1,Male,22.0,Bangalore,Delhi,1,0,0,0,0,0,0,0,2.1,Oppo,Reno,Jio,Tamil,Android,13,web,play_store,5,7,107.3,google,brand,none,none,0
101552,Fri,17,Android,0,4,Female,28.0,Unknown,Delhi,1,0,0,0,0,0,0,0,1.1,Apple,Note 10,Other,Hindi,iOS,14,app,app_store,14,2,109.6,meta,remarketing,ag3,paid,0
101553,Wed,14,iOS,1,1,Male,32.0,Unknown,Rajasthan,0,1,0,0,0,0,0,0,1.2,Apple,Note 10,Airtel,Marathi,Android,17,app,play_store,14,2,117.6,influencer,none,ag1,paid,0
101554,Wed,7,Android,0,1,Male,34.0,Indore,Maharashtra,0,0,0,0,0,0,0,0,2.1,Oppo,Note 10,Other,Tamil,Android,15,app,play_store,7,0,346.5,google,generic,ag1,organic,0
101555,Mon,8,Android,0,1,Male,31.0,Pune,MP,1,0,0,1,0,0,0,0,1.0,Oppo,Nord,Jio,Hindi,Android,14,app,app_store,7,1,126.2,influencer,none,ag3,crm,1
101556,Thu,4,Android,0,1,Female,23.0,Mumbai,MP,1,0,0,0,0,0,0,0,2.1,Oppo,Y21,Vi,English,Android,13,app,app_store,8,4,463.2,referral,activation,ag3,paid,1
101557,Sun,9,Android,0,1,Unknown,27.0,Unknown,Rajasthan,1,1,0,0,0,0,0,0,1.0,Xiaomi,A12,Vi,Hindi,Android,12,app,play_store,11,1,67.8,organic,brand,ag1,paid,0
101558,Tue,19,Android,0,1,Female,36.0,Bangalore,MP,0,0,0,0,0,0,1,0,2.0,Samsung,iPhone 13,Other,Bengali,Android,15,app,play_store,7,3,191.3,google,generic,none,none,0
101559,Wed,5,Android,0,1,Female,21.0,Unknown,Karnataka,0,0,0,0,0,0,0,0,1.1,Xiaomi,Reno,Jio,English,Android,12,app,play_store,4,3,395.5,influencer,generic,ag2,crm,0
101560,Sat,15,Android,1,1,Unknown,26.0,Pune,Maharashtra,0,0,0,1,0,0,0,0,2.0,Oppo,iPhone 13,Other,Hindi,Android,17,app,play_store,10,6,417.3,google,none,ag1,none,0
101561,Sat,23,iOS,1,1,Female,35.0,Mumbai,Delhi,1,1,0,0,0,0,0,1,2.1,Xiaomi,Note 10,Jio,Bengali,Android,11,app,play_store,6,3,115.8,organic,remarketing,ag1,paid,0
101562,Wed,2,Android,0,1,Female,37.0,Mumbai,MP,1,0,0,0,0,0,0,0,2.0,Samsung,Reno,Airtel,Bengali,Android,13,app,app_store,9,1,243.9,referral,generic,ag1,organic,1
101563,Thu,9,iOS,1,1,Unknown,28.0,Mumbai,MP,0,0,0,0,0,1,0,0,1.1,Samsung,Nord,Vi,Marathi,Android,16,app,web,12,3,135.9,meta,brand,ag1,paid,0
101564,Thu,10,iOS,0,1,Male,27.0,Unknown,MP,0,0,0,0,0,0,0,0,2.1,Samsung,Note 10,BSNL,Marathi,Android,12,app,play_store,9,1,150.9,meta,none,ag3,paid,0
101565,Fri,10,Android,0,1,Female,19.0,Indore,Rajasthan,0,0,0,0,0,0,0,0,2.0,OnePlus,Reno,Vi,Hindi,Android,13,app,web,10,6,177.1,meta,brand,ag1,organic,0
101566,Sat,16,Android,0,1,Female,34.0,Bangalore,Delhi,1,0,0,0,0,0,0,0,2.0,Oppo,Nord,BSNL,Bengali,Android,13,app,play_store,11,1,1530.5,influencer,none,ag3,crm,1
101567,Fri,3,Android,0,1,Unknown,41.0,Mumbai,Maharashtra,1,0,0,0,0,0,0,0,2.0,Vivo,Reno,Jio,Tamil,Android,11,app,play_store,13,4,376.2,influencer,brand,none,none,0
101568,Sat,3,Android,0,1,Female,51.0,Pune,MP,0,0,1,0,0,0,0,0,1.2,Vivo,Y21,BSNL,Bengali,iOS,15,app,play_store,9,2,281.5,referral,none,ag1,none,0
101569,Sun,16,Android,0,1,Female,33.0,Mumbai,Karnataka,0,1,0,0,1,0,0,0,2.1,Vivo,A12,Airtel,English,Android,13,app,app_store,7,6,145.3,meta,activation,ag2,none,0
101570,Sun,8,Android,1,1,Unknown,30.0,Bangalore,Unknown,0,1,0,1,0,0,0,0,1.1,Apple,Note 10,Jio,Hindi,Android,15,app,play_store,7,2,452.7,organic,generic,none,crm,1
101571,Tue,18,Android,0,1,Male,23.0,Jaipur,Rajasthan,1,0,0,0,0,0,0,1,2.1,Vivo,A12,Vi,Hindi,Android,14,app,play_store,10,1,732.4,referral,remarketing,ag3,none,0
101572,Sun,4,Android,0,1,Male,18.0,Jaipur,Maharashtra,1,1,0,0,0,1,0,1,2.1,Oppo,Y21,Vi,Marathi,Android,11,web,web,10,3,538.3,meta,generic,ag2,paid,1
101573,Tue,21,Android,1,1,Male,31.0,Indore,MP,0,0,0,0,0,0,0,0,2.0,Oppo,iPhone 13,Other,Bengali,Android,14,app,play_store,8,3,578.1,meta,remarketing,ag3,paid,0
101574,Sun,23,Android,0,1,Male,49.0,Mumbai,Maharashtra,0,0,1,0,0,0,0,0,1.0,Apple,Reno,BSNL,Marathi,Android,11,app,play_store,4,2,346.0,referral,activation,ag2,crm,0
101575,Mon,5,Android,0,1,Male,40.0,Pune,Rajasthan,0,0,0,1,0,0,0,0,2.0,OnePlus,Note 10,Jio,Bengali,iOS,12,app,app_store,4,4,893.5,influencer,generic,ag3,crm,1
101576,Sun,2,Android,1,1,Male,39.0,Bangalore,Unknown,0,0,1,1,0,0,0,0,1.0,Oppo,Reno,BSNL,Hindi,iOS,12,app,app_store,5,6,217.5,meta,remarketing,ag1,crm,0
101577,Fri,21,Android,0,2,Male,32.0,Unknown,Karnataka,0,0,0,0,0,0,0,0,1.2,OnePlus,iPhone 13,Airtel,English,iOS,13,web,web,8,6,167.5,google,brand,ag1,paid,0
101578,Wed,0,Android,0,1,Unknown,33.0,Mumbai,MP,0,0,0,0,0,0,0,1,1.2,Oppo,A12,Airtel,English,Android,15,app,play_store,8,3,193.6,organic,activation,ag2,organic,0
101579,Fri,19,Android,0,1,Male,18.0,Unknown,Karnataka,1,0,0,0,0,0,0,0,1.0,Apple,Reno,Other,English,Android,17,app,play_store,8,1,252.6,meta,generic,ag2,organic,1
101580,Wed,21,Android,0,4,Female,36.0,Indore,Rajasthan,1,0,0,0,0,0,0,0,2.0,OnePlus,Reno,Jio,Hindi,Android,16,app,play_store,11,3,224.6,google,none,ag3,organic,0
101581,Thu,15,Android,0,1,Unknown,25.0,Delhi,Karnataka,0,0,0,0,0,1,0,1,2.0,OnePlus,A12,Jio,Marathi,Android,15,web,play_store,6,5,288.3,meta,activation,none,none,0
101582,Fri,22,Android,0,2,Male,24.0,Jaipur,Rajasthan,0,1,0,0,0,0,0,1,2.1,OnePlus,iPhone 13,BSNL,Bengali,Android,15,app,app_store,8,2,504.9,influencer,remarketing,ag2,none,0
101583,Thu,10,iOS,1,1,Male,27.0,Pune,Unknown,0,1,0,0,0,0,0,0,2.1,Apple,Y21,Other,Marathi,iOS,16,web,play_store,7,1,149.4,meta,none,ag1,crm,1
101584,Tue,12,iOS,1,1,Female,27.0,Jaipur,Karnataka,1,1,0,0,0,1,0,0,1.2,Apple,A12,Vi,Hindi,Android,15,app,play_store,9,3,104.4,meta,generic,ag2,none,0
101585,Tue,9,Android,0,1,Female,24.0,Mumbai,Maharashtra,1,1,0,0,0,1,0,0,2.1,Oppo,Reno,Jio,Marathi,iOS,11,app,play_store,10,1,355.0,influencer,remarketing,none,paid,0
101586,Mon,2,Android,1,1,Male,30.0,Mumbai,Maharashtra,0,1,0,0,0,0,0,0,2.1,Apple,Nord,Jio,Tamil,Android,17,app,app_store,7,3,147.9,organic,brand,ag1,none,0
101587,Sun,8,Android,1,1,Male,26.0,Delhi,Rajasthan,0,0,1,0,0,0,0,0,2.1,OnePlus,A12,Jio,Bengali,Android,17,app,play_store,4,1,133.9,organic,generic,ag3,organic,1
101588,Fri,11,iOS,0,1,Male,31.0,Bangalore,Maharashtra,0,1,0,0,0,0,0,0,1.2,Samsung,A12,Other,Hindi,Android,16,app,play_store,11,2,644.1,meta,none,ag3,crm,0
101589,Thu,22,Android,0,1,Male,18.0,Unknown,Unknown,0,0,0,0,0,0,0,0,2.1,Xiaomi,Nord,Airtel,Tamil,Android,13,web,play_store,10,2,221.4,organic,brand,none,crm,0
101590,Wed,13,Web,0,1,Male,28.0,Unknown,Karnataka,0,1,0,0,0,0,0,0,1.0,Apple,Reno,Vi,Marathi,Android,17,app,play_store,11,1,191.1,organic,generic,ag1,organic,0
101591,Tue,0,Android,1,1,Male,21.0,Unknown,Karnataka,0,0,0,0,0,0,0,0,1.1,OnePlus,A12,Airtel,English,Android,15,app,play_store,10,1,95.0,meta,activation,ag3,organic,0
101592,Sun,17,Android,0,1,Female,25.0,Delhi,MP,0,0,1,0,0,0,1,0,1.1,Apple,Y21,BSNL,Marathi,iOS,13,app,play_store,15,2,108.6,organic,activation,ag3,paid,0
101593,Tue,16,iOS,1,1,Unknown,31.0,Unknown,Rajasthan,0,1,0,0,0,0,0,0,2.1,Apple,Nord,Jio,Hindi,Android,13,app,play_store,9,6,332.9,organic,activation,none,none,1
101594,Wed,8,Android,0,1,Female,18.0,Bangalore,Maharashtra,1,0,0,0,0,1,0,0,2.1,OnePlus,A12,BSNL,English,Android,15,app,play_store,6,1,13.7,influencer,generic,ag1,none,0
101595,Sun,8,Android,0,1,Unknown,23.0,Mumbai,Unknown,0,0,0,0,0,0,0,0,2.1,OnePlus,Nord,BSNL,Marathi,Android,17,app,play_store,8,6,87.2,organic,activation,ag2,none,1
101596,Sun,22,Android,0,2,Female,35.0,Delhi,Rajasthan,1,0,0,0,0,1,0,1,1.0,Apple,A12,Jio,Hindi,Android,13,app,play_store,8,3,202.8,organic,generic,ag1,organic,0
101597,Thu,9,Android,0,1,Female,19.0,Jaipur,Maharashtra,0,0,0,0,0,0,0,0,1.2,Xiaomi,A12,Other,Tamil,Android,16,app,app_store,5,0,517.6,meta,remarketing,none,organic,1
101598,Thu,18,Android,1,1,Male,44.0,Unknown,MP,0,1,0,0,0,0,0,0,1.1,Oppo,Note 10,BSNL,Tamil,iOS,11,app,play_store,7,2,275.9,google,activation,none,paid,0
101599,Fri,14,Android,1,1,Male,40.0,Jaipur,Karnataka,0,0,0,0,0,0,0,0,2.0,Vivo,A12,Other,English,Android,17,web,web,12,0,414.5,organic,remarketing,none,paid,1
101600,Fri,4,iOS,0,3,Female,26.0,Unknown,Karnataka,0,0,0,0,0,0,0,0,2.1,Samsung,Note 10,Airtel,Marathi,Android,17,app,play_store,12,4,1371.5,influencer,remarketing,none,paid,1
101601,Sat,14,Android,1,1,Unknown,24.0,Mumbai,Unknown,0,1,1,0,0,0,0,0,2.0,Oppo,A12,Vi,Tamil,Android,13,app,play_store,5,3,364.8,meta,none,none,organic,0
101602,Sat,19,iOS,1,1,Male,32.0,Delhi,Delhi,0,1,0,0,0,1,0,0,1.0,Apple,Reno,Vi,Marathi,iOS,17,app,play_store,11,0,560.8,referral,remarketing,none,crm,0
101603,Mon,22,Android,0,1,Male,18.0,Mumbai,Rajasthan,0,0,1,0,0,0,0,0,1.2,OnePlus,Reno,Vi,Tamil,iOS,15,web,play_store,6,5,281.5,google,remarketing,none,paid,0
101604,Tue,1,Android,1,1,Female,18.0,Jaipur,Maharashtra,1,1,0,0,0,1,0,0,2.0,Oppo,Y21,Vi,Hindi,Android,17,app,play_store,8,2,424.1,google,brand,ag1,crm,1
101605,Fri,12,Android,0,1,Male,26.0,Jaipur,Delhi,0,0,0,0,0,0,0,0,2.1,OnePlus,iPhone 13,Other,English,Android,16,web,play_store,8,4,1245.6,referral,activation,none,paid,1
101606,Thu,23,Android,0,4,Male,29.0,Mumbai,Rajasthan,0,0,0,0,0,0,0,0,2.1,Samsung,Note 10,Airtel,English,Android,16,app,play_store,10,3,802.5,meta,brand,ag2,paid,1
101607,Wed,15,Android,0,3,Female,31.0,Unknown,Maharashtra,1,1,0,0,0,0,0,0,1.0,Oppo,iPhone 13,Other,Bengali,Android,13,app,play_store,7,1,926.7,referral,generic,none,none,1
101608,Thu,14,Web,1,1,Male,25.0,Mumbai,MP,1,1,0,0,0,0,0,0,2.1,Oppo,iPhone 13,BSNL,Tamil,Android,13,app,play_store,5,1,353.7,google,none,ag3,paid,1
101609,Tue,9,Android,0,1,Female,40.0,Indore,Rajasthan,0,0,0,1,0,0,0,1,2.0,OnePlus,Y21,Jio,Tamil,iOS,15,app,app_store,9,4,620.9,meta,activation,ag1,organic,0
101610,Sat,13,Android,1,4,Unknown,18.0,Delhi,Maharashtra,0,0,0,0,0,0,0,0,1.2,Apple,Y21,BSNL,Bengali,Android,11,app,play_store,5,2,378.8,referral,remarketing,none,crm,0
101611,Thu,9,Android,1,1,Male,21.0,Indore,Karnataka,0,0,0,1,0,0,0,0,2.1,OnePlus,Y21,Other,Marathi,Android,15,app,app_store,6,2,693.2,influencer,none,none,organic,0
101612,Mon,13,Android,0,1,Male,34.0,Mumbai,Rajasthan,0,1,0,0,0,0,0,1,2.1,Xiaomi,iPhone 13,BSNL,English,Android,12,app,play_store,9,4,462.8,organic,brand,none,none,0
101613,Tue,22,iOS,0,1,Male,21.0,Pune,Maharashtra,0,1,0,1,0,0,0,1,2.0,OnePlus,A12,BSNL,English,Android,12,app,web,10,1,424.7,google,generic,ag1,organic,0
101614,Sat,8,Android,0,1,Male,20.0,Jaipur,Unknown,0,0,0,0,0,1,0,0,1.2,Vivo,Nord,BSNL,English,iOS,13,app,play_store,9,3,449.9,referral,remarketing,ag1,crm,0
101615,Wed,13,Android,0,1,Female,31.0,Bangalore,Karnataka,1,0,1,1,0,0,0,0,2.0,Oppo,Y21,Airtel,Hindi,Android,14,app,play_store,7,4,118.2,meta,generic,ag2,paid,0
101616,Sat,2,Android,0,2,Male,22.0,Delhi,Karnataka,0,0,0,1,1,0,0,0,1.0,Xiaomi,Reno,Airtel,Marathi,Android,17,web,play_store,11,1,42.3,google,none,ag2,none,0
101617,Sun,19,Android,0,1,Male,29.0,Delhi,Delhi,0,1,0,1,0,0,0,1,2.1,OnePlus,Note 10,Jio,Bengali,iOS,12,app,web,12,1,98.1,meta,none,ag1,crm,1
101618,Mon,15,Android,0,1,Male,24.0,Jaipur,Maharashtra,0,0,0,0,0,0,0,0,1.1,Vivo,A12,Vi,English,Android,12,app,play_store,4,0,271.2,influencer,remarketing,none,crm,1
101619,Tue,1,Android,0,1,Male,23.0,Bangalore,Delhi,0,0,1,0,0,0,0,0,1.0,Samsung,Y21,Other,Tamil,Android,17,app,play_store,9,2,163.7,google,activation,none,organic,0
101620,Wed,9,Android,0,1,Male,18.0,Indore,Unknown,0,0,0,0,0,1,0,0,1.1,Samsung,Reno,Other,Tamil,Android,12,app,web,6,2,840.7,organic,none,none,none,0
101621,Mon,2,Android,0,1,Female,31.0,Bangalore,Delhi,0,0,0,1,1,1,1,0,2.0,Oppo,Y21,Airtel,Marathi,Android,14,app,app_store,10,4,644.7,organic,none,ag1,paid,0
101622,Sat,10,Android,1,1,Male,20.0,Pune,MP,0,0,0,0,0,1,0,0,1.1,Vivo,Reno,Airtel,Hindi,Android,14,app,web,11,3,70.0,referral,generic,ag2,organic,1
101623,Mon,10,Web,1,1,Male,29.0,Mumbai,Delhi,1,0,0,0,0,0,0,0,1.2,Samsung,Y21,Jio,Bengali,iOS,17,app,play_store,7,6,147.2,google,activation,ag3,organic,1
101624,Tue,20,iOS,0,2,Male,26.0,Bangalore,Delhi,0,0,0,0,0,1,0,0,2.1,Apple,Nord,Other,English,Android,11,app,app_store,9,2,703.9,influencer,activation,none,crm,0
101625,Fri,20,Android,0,1,Unknown,28.0,Unknown,MP,0,1,0,0,0,0,0,0,1.2,Xiaomi,A12,Other,Bengali,iOS,14,app,play_store,11,0,438.6,influencer,generic,ag2,paid,0
101626,Mon,21,Android,0,1,Male,29.0,Bangalore,MP,1,0,0,0,0,1,1,0,1.2,Oppo,Y21,Jio,Bengali,iOS,17,app,play_store,7,1,910.2,google,brand,ag3,organic,0
101627,Sun,12,Android,0,1,Female,32.0,Mumbai,Rajasthan,1,0,0,1,0,0,0,0,2.0,OnePlus,A12,Jio,Tamil,Android,11,app,play_store,5,2,144.4,referral,generic,ag3,none,0
101628,Mon,6,Android,0,1,Female,24.0,Jaipur,Delhi,0,0,0,1,0,0,0,0,1.2,OnePlus,A12,BSNL,Hindi,Android,15,app,play_store,6,1,98.3,google,activation,none,crm,0
101629,Sat,22,iOS,0,1,Female,40.0,Delhi,Karnataka,1,0,0,0,0,0,1,0,1.1,Samsung,iPhone 13,Jio,English,iOS,16,web,play_store,11,4,409.4,referral,none,ag3,none,0
101630,Sat,16,Android,1,1,Male,18.0,Jaipur,MP,0,0,0,0,0,0,0,0,1.0,OnePlus,A12,BSNL,Tamil,Android,16,app,play_store,9,4,216.7,organic,none,ag3,organic,0
101631,Wed,1,iOS,0,1,Unknown,28.0,Unknown,Maharashtra,0,0,0,0,0,0,0,0,1.0,Xiaomi,Nord,Other,Tamil,Android,11,app,play_store,7,5,245.9,referral,activation,ag2,none,0
101632,Sat,11,Web,1,1,Female,37.0,Pune,Rajasthan,0,1,0,0,0,0,0,1,1.0,Apple,Nord,BSNL,Tamil,iOS,11,app,web,7,1,127.8,google,brand,ag1,crm,0
101633,Thu,9,Android,0,1,Female,34.0,Jaipur,Rajasthan,0,1,1,1,0,0,0,0,1.1,OnePlus,Nord,Vi,Tamil,Android,12,app,web,6,2,347.7,referral,generic,ag1,paid,0
101634,Tue,17,Android,0,1,Male,22.0,Bangalore,Delhi,0,1,0,0,0,0,0,0,2.1,Oppo,Nord,Airtel,Bengali,Android,13,app,play_store,9,5,498.4,influencer,none,none,organic,0
101635,Tue,21,Android,0,1,Female,24.0,Bangalore,Unknown,0,0,0,0,0,0,0,0,1.1,Oppo,Y21,BSNL,Hindi,Android,12,app,play_store,13,2,291.2,influencer,generic,ag2,organic,0
101636,Fri,10,Android,0,1,Female,22.0,Delhi,Karnataka,1,1,0,0,0,0,0,0,1.0,Samsung,A12,Vi,Bengali,Android,12,app,play_store,9,5,512.9,meta,activation,ag3,crm,0
101637,Fri,15,Android,0,1,Male,35.0,Pune,Unknown,0,0,0,0,0,0,0,0,2.1,Oppo,iPhone 13,Jio,Hindi,Android,15,app,play_store,14,2,942.8,google,activation,ag2,crm,1
101638,Tue,16,Android,0,1,Male,24.0,Mumbai,Unknown,0,0,0,0,0,0,0,0,2.0,Xiaomi,Y21,Jio,Hindi,Android,16,app,app_store,6,2,123.2,referral,activation,ag2,none,0
101639,Sun,18,iOS,0,1,Female,32.0,Mumbai,MP,0,0,0,0,0,0,0,0,1.1,Vivo,Note 10,Jio,English,Android,11,app,web,11,5,100.2,influencer,brand,none,crm,0
101640,Fri,17,Android,0,1,Male,32.0,Indore,Maharashtra,1,0,0,1,0,1,0,0,1.2,Xiaomi,Y21,Jio,Bengali,Android,11,app,play_store,9,3,823.3,google,brand,ag2,crm,1
101641,Wed,2,Android,1,1,Female,49.0,Pune,Delhi,1,0,0,0,0,0,0,0,1.2,Apple,Y21,Vi,Marathi,Android,17,app,play_store,9,4,748.0,google,none,ag2,none,0
101642,Sat,20,Android,1,1,Male,33.0,Pune,Karnataka,0,1,0,0,0,0,1,0,1.2,OnePlus,Y21,Airtel,Hindi,Android,12,app,play_store,6,3,76.8,meta,remarketing,ag1,crm,1
101643,Tue,15,Android,0,1,Male,24.0,Bangalore,Delhi,1,0,0,0,0,0,0,0,1.1,Oppo,Y21,BSNL,Marathi,Android,16,app,play_store,12,2,299.7,meta,activation,ag1,crm,1
101644,Fri,5,Android,0,1,Female,18.0,Indore,Delhi,1,0,0,1,0,1,0,0,2.0,Apple,iPhone 13,Airtel,Tamil,Android,14,app,app_store,6,9,291.0,meta,none,ag3,none,1
101645,Tue,11,iOS,0,1,Male,28.0,Mumbai,Rajasthan,1,0,0,0,0,0,0,1,2.1,Apple,Nord,BSNL,Hindi,iOS,13,app,play_store,6,3,454.6,meta,none,none,organic,0
101646,Thu,10,Android,1,2,Unknown,29.0,Unknown,Unknown,0,0,0,1,0,0,0,0,1.1,Oppo,A12,Airtel,Hindi,Android,12,app,play_store,5,4,234.6,organic,generic,ag3,crm,1
101647,Mon,14,Android,0,1,Female,18.0,Pune,Maharashtra,0,1,0,0,0,0,0,0,1.1,Vivo,Reno,Vi,Bengali,Android,13,app,play_store,9,0,250.0,google,activation,ag2,none,0
101648,Sat,14,Android,0,4,Female,24.0,Pune,Maharashtra,0,0,0,1,0,0,0,0,1.1,Xiaomi,Nord,Vi,Hindi,Android,12,app,play_store,10,5,782.8,meta,remarketing,none,paid,1
101649,Tue,15,Android,0,1,Female,32.0,Delhi,Maharashtra,1,0,1,0,0,0,0,0,2.1,Apple,iPhone 13,Jio,Marathi,Android,12,app,play_store,6,1,480.7,influencer,none,ag1,paid,1
101650,Mon,9,iOS,0,4,Female,26.0,Mumbai,Maharashtra,1,0,0,0,0,0,0,0,2.0,Xiaomi,iPhone 13,Other,Hindi,Android,15,app,app_store,11,5,191.7,referral,brand,none,crm,1
101651,Fri,11,Android,0,1,Male,38.0,Delhi,MP,1,1,0,0,0,0,0,0,1.1,Apple,Y21,Vi,English,iOS,17,app,play_store,7,6,236.9,meta,brand,ag2,none,0
101652,Mon,12,iOS,1,1,Female,18.0,Indore,MP,0,0,0,1,0,0,0,0,1.0,Oppo,Reno,Vi,English,Android,12,app,app_store,7,2,43.6,influencer,remarketing,none,paid,0
101653,Sat,3,Android,1,1,Male,35.0,Pune,Maharashtra,0,1,0,0,0,1,0,0,2.1,Oppo,Y21,Jio,Bengali,iOS,14,app,play_store,9,1,224.1,organic,none,ag3,paid,0
101654,Tue,6,Android,0,1,Male,37.0,Indore,Karnataka,0,0,0,0,0,0,0,0,2.0,Oppo,A12,Other,English,Android,14,app,play_store,4,1,176.4,meta,remarketing,ag1,crm,0
101655,Thu,21,Android,0,2,Female,38.0,Jaipur,MP,0,0,0,0,0,0,0,0,1.0,Oppo,Y21,Vi,Hindi,Android,16,app,web,5,4,209.1,meta,activation,none,paid,0
101656,Sun,1,Android,0,1,Female,18.0,Delhi,MP,0,0,0,0,0,0,0,0,1.1,Oppo,A12,Vi,English,Android,17,app,app_store,11,7,257.7,google,generic,none,none,1
101657,Fri,14,Android,0,4,Male,33.0,Mumbai,Karnataka,0,0,1,0,0,0,0,0,1.0,Xiaomi,iPhone 13,Airtel,Tamil,iOS,11,app,play_store,3,6,1434.1,influencer,remarketing,none,none,1
101658,Tue,7,iOS,1,1,Male,25.0,Pune,Maharashtra,1,0,0,0,0,0,0,1,1.2,Apple,Reno,BSNL,Bengali,Android,16,app,play_store,10,6,274.2,organic,generic,none,crm,1
101659,Sat,6,Android,0,1,Female,19.0,Jaipur,Delhi,0,0,0,0,1,0,0,0,2.0,OnePlus,Reno,BSNL,Hindi,Android,12,app,app_store,7,4,190.6,referral,activation,none,organic,0
101660,Fri,14,Android,0,1,Male,27.0,Jaipur,MP,1,0,0,0,0,0,0,0,2.0,Samsung,A12,Airtel,English,Android,16,app,play_store,11,3,210.6,influencer,brand,ag1,none,0
101661,Wed,22,Android,0,4,Female,23.0,Mumbai,Delhi,1,0,0,0,0,0,1,0,1.2,Vivo,A12,BSNL,Tamil,Android,11,app,play_store,6,4,190.6,meta,none,none,organic,0
101662,Mon,13,Android,1,1,Female,37.0,Indore,Delhi,0,0,0,1,0,0,0,0,1.0,Samsung,Note 10,Jio,English,Android,11,app,play_store,5,2,841.6,organic,generic,none,organic,0
101663,Sun,7,Android,0,1,Male,34.0,Jaipur,Karnataka,0,0,0,0,0,0,0,0,2.0,OnePlus,Y21,Other,English,Android,13,app,play_store,11,5,345.3,influencer,none,none,none,0
101664,Sat,11,Android,0,1,Male,21.0,Bangalore,Maharashtra,1,1,0,0,0,0,0,0,1.1,Apple,Nord,Vi,English,iOS,16,app,play_store,9,2,310.5,meta,remarketing,ag3,none,0
101665,Wed,12,Android,0,1,Female,24.0,Mumbai,Unknown,1,0,0,0,0,0,0,0,1.2,Xiaomi,Note 10,BSNL,Hindi,iOS,15,app,play_store,8,4,825.2,organic,brand,none,crm,1
101666,Tue,10,Android,0,3,Male,27.0,Jaipur,Delhi,0,0,0,1,0,1,0,0,2.0,OnePlus,Note 10,Vi,Bengali,Android,16,app,play_store,13,2,132.5,organic,activation,ag2,crm,0
101667,Thu,16,Android,1,1,Male,29.0,Mumbai,Maharashtra,0,0,0,0,0,0,0,0,2.0,Apple,Note 10,Airtel,Tamil,Android,13,app,play_store,9,3,246.1,influencer,generic,ag1,crm,0
101668,Fri,16,Android,0,1,Male,38.0,Mumbai,Rajasthan,0,0,1,1,0,1,0,0,2.1,Vivo,Nord,Airtel,Bengali,Android,17,app,play_store,6,5,61.5,organic,brand,ag2,organic,0
101669,Mon,23,Android,0,1,Male,36.0,Pune,Unknown,0,0,0,0,0,0,0,1,1.0,OnePlus,Nord,BSNL,Bengali,Android,14,app,play_store,4,2,220.3,referral,none,ag1,paid,0
101670,Fri,3,Android,0,1,Male,30.0,Indore,Unknown,0,0,0,0,0,0,0,0,1.2,Apple,Note 10,Airtel,Marathi,Android,17,app,play_store,5,4,366.6,influencer,generic,none,none,0
101671,Sun,20,Web,1,1,Male,28.0,Indore,Unknown,1,1,1,0,0,0,0,0,2.0,Oppo,Reno,BSNL,Tamil,Android,13,web,play_store,12,1,492.1,referral,activation,none,organic,1
101672,Tue,7,Android,0,1,Female,18.0,Pune,Maharashtra,0,1,0,0,0,0,0,0,1.2,Samsung,iPhone 13,Jio,Hindi,Android,15,app,play_store,3,1,460.6,organic,generic,ag1,organic,0
101673,Fri,4,Android,0,1,Female,40.0,Mumbai,Karnataka,0,0,0,0,0,0,0,0,1.1,Vivo,Note 10,BSNL,Hindi,Android,14,app,app_store,6,5,898.0,google,activation,ag3,crm,1
101674,Mon,15,Android,0,1,Female,26.0,Mumbai,Karnataka,1,0,0,0,0,0,0,0,2.1,Vivo,Reno,Airtel,Marathi,Android,17,web,play_store,10,1,280.8,google,remarketing,none,none,0
101675,Tue,3,Android,1,1,Male,42.0,Bangalore,Rajasthan,0,0,0,0,1,0,0,0,1.0,Samsung,Reno,Jio,Marathi,Android,13,app,play_store,2,2,278.6,organic,activation,ag1,paid,0
101676,Fri,21,iOS,1,1,Male,32.0,Jaipur,Karnataka,1,0,0,1,0,0,0,0,1.0,Xiaomi,A12,Jio,Marathi,Android,15,app,play_store,12,1,54.4,referral,brand,ag1,organic,1
